company_name,founding_year,vc_backed_binary,start_date,exit_date,exit_type,source,tags,team_size,country,adjusted_start,end_date,event,time_years
Towne Services Inc,1995,0,1996-01-01,1998-07-30,IPO,Jay_Ritter,,,,1996-01-01,1998-07-30,1,2.5763175906913074
Cyberian Outpost,1995,1,1996-01-01,1998-07-31,IPO,Jay_Ritter,,,,1996-01-01,1998-07-31,1,2.5790554414784395
ICO Global Communications,1995,0,1996-01-01,1998-07-31,IPO,Jay_Ritter,,,,1996-01-01,1998-07-31,1,2.5790554414784395
Uniservice Corp,1997,0,1998-01-01,1998-08-03,IPO,Jay_Ritter,,,,1998-01-01,1998-08-03,1,0.5859000684462696
Eclipsys Corp,1995,1,1996-01-01,1998-08-06,IPO,Jay_Ritter,,,,1996-01-01,1998-08-06,1,2.595482546201232
Information Holdings Inc,1996,0,1997-01-01,1998-08-06,IPO,Jay_Ritter,,,,1997-01-01,1998-08-06,1,1.593429158110883
NationsRent Inc,1997,0,1998-01-01,1998-08-07,IPO,Jay_Ritter,,,,1998-01-01,1998-08-07,1,0.5968514715947981
24/7 Media Inc,1998,1,1998-01-01,1998-08-13,IPO,Jay_Ritter,,,,1998-01-01,1998-08-13,1,0.6132785763175906
Global Crossing Ltd,1997,0,1997-03-01,1998-08-13,IPO,Jay_Ritter,,,,1997-03-01,1998-08-13,1,1.4510609171800137
New American Healthcare Corp,1995,1,1995-01-01,1998-08-20,IPO,Jay_Ritter,,,,1995-01-01,1998-08-20,1,3.6331279945242985
eBay Inc,1995,1,1996-01-01,1998-09-24,IPO,Jay_Ritter,,,,1996-01-01,1998-09-24,1,2.729637234770705
Eaton Vance Senior Incom Trust,1998,0,1998-01-01,1998-10-27,IPO,Jay_Ritter,,,,1998-01-01,1998-10-27,1,0.8186173853524983
theglobe.com inc,1995,0,1996-01-01,1998-11-12,IPO,Jay_Ritter,,,,1996-01-01,1998-11-12,1,2.863791923340178
Plains All Amer Pipeline LP,1998,0,1998-01-01,1998-11-17,IPO,Jay_Ritter,,,,1998-01-01,1998-11-17,1,0.8761122518822724
Scottish Annuity and Life Hldg,1998,0,1998-01-01,1998-11-23,IPO,Jay_Ritter,,,,1998-01-01,1998-11-23,1,0.892539356605065
Michigan Community Bancorp Ltd,1998,0,1998-01-01,1998-12-01,IPO,Jay_Ritter,,,,1998-01-01,1998-12-01,1,0.9144421629021219
Ticketmaster Online-CitySearch,1996,0,1997-01-01,1998-12-02,IPO,Jay_Ritter,,,,1997-01-01,1998-12-02,1,1.9164955509924708
uBID,1997,0,1998-01-01,1998-12-03,IPO,Jay_Ritter,,,,1998-01-01,1998-12-03,1,0.919917864476386
Xoom.com Inc,1996,0,1997-01-01,1998-12-09,IPO,Jay_Ritter,,,,1997-01-01,1998-12-09,1,1.9356605065023955
AboveNet Communications Inc,1996,1,1997-01-01,1998-12-10,IPO,Jay_Ritter,,,,1997-01-01,1998-12-10,1,1.9383983572895278
Internet America Inc,1995,0,1995-01-01,1998-12-10,IPO,Jay_Ritter,,,,1995-01-01,1998-12-10,1,3.9397672826830936
InfoSpace.com,1996,1,1997-01-01,1998-12-15,IPO,Jay_Ritter,,,,1997-01-01,1998-12-15,1,1.9520876112251881
Community Shores Bank Corp,1998,0,1998-01-01,1998-12-17,IPO,Jay_Ritter,,,,1998-01-01,1998-12-17,1,0.9582477754962354
MarketWatch.com Inc,1998,0,1999-01-01,1999-01-15,IPO,Jay_Ritter,,,,1999-01-01,1999-01-15,1,0.038329911019849415
Covad Communications Group Inc,1996,1,1997-01-01,1999-01-21,IPO,Jay_Ritter,,,,1997-01-01,1999-01-21,1,2.0533880903490758
Hersha Hospitality Trust,1998,0,1999-01-01,1999-01-21,IPO,Jay_Ritter,,,,1999-01-01,1999-01-21,1,0.05475701574264202
Allaire Corp,1996,1,1997-01-01,1999-01-22,IPO,Jay_Ritter,,,,1997-01-01,1999-01-22,1,2.0561259411362083
Eaton Vance CA Muni Inc Trust,1998,0,1999-01-01,1999-01-26,IPO,Jay_Ritter,,,,1999-01-01,1999-01-26,1,0.06844626967830253
Eaton Vance Fla. Mun. Inc. Tr.,1998,0,1999-01-01,1999-01-26,IPO,Jay_Ritter,,,,1999-01-01,1999-01-26,1,0.06844626967830253
Eaton Vance MA Muni Inc Trust,1998,0,1999-01-01,1999-01-26,IPO,Jay_Ritter,,,,1999-01-01,1999-01-26,1,0.06844626967830253
Eaton Vance Muni Income,1998,0,1999-01-01,1999-01-26,IPO,Jay_Ritter,,,,1999-01-01,1999-01-26,1,0.06844626967830253
Eaton Vance NY Muni Incm Tr,1998,0,1999-01-01,1999-01-26,IPO,Jay_Ritter,,,,1999-01-01,1999-01-26,1,0.06844626967830253
Eaton Vance OH Muni Inc Trust,1998,0,1999-01-01,1999-01-26,IPO,Jay_Ritter,,,,1999-01-01,1999-01-26,1,0.06844626967830253
Tower Financial Corporation,1998,0,1999-01-01,1999-01-26,IPO,Jay_Ritter,,,,1999-01-01,1999-01-26,1,0.06844626967830253
Mede America,1995,0,1996-01-01,1999-02-01,IPO,Jay_Ritter,,,,1996-01-01,1999-02-01,1,3.0855578370978782
Corinthian Colleges Inc,1995,1,1996-01-01,1999-02-04,IPO,Jay_Ritter,,,,1996-01-01,1999-02-04,1,3.0937713894592744
Marine Bancshares Inc,1997,0,1998-01-01,1999-02-05,IPO,Jay_Ritter,,,,1998-01-01,1999-02-05,1,1.0951403148528405
Pacific Internet Pte Ltd,1995,0,1996-01-01,1999-02-05,IPO,Jay_Ritter,,,,1996-01-01,1999-02-05,1,3.0965092402464065
VIALOG Corp,1996,0,1997-01-01,1999-02-05,IPO,Jay_Ritter,,,,1997-01-01,1999-02-05,1,2.0944558521560577
Healtheon Corp,1995,1,1996-01-01,1999-02-10,IPO,Jay_Ritter,,,,1996-01-01,1999-02-10,1,3.1101984941820673
Prodigy Communications Inc,1996,0,1997-01-01,1999-02-10,IPO,Jay_Ritter,,,,1997-01-01,1999-02-10,1,2.108145106091718
VerticalNet Inc,1995,1,1996-01-01,1999-02-10,IPO,Jay_Ritter,,,,1996-01-01,1999-02-10,1,3.1101984941820673
Vignette Corp,1995,1,1996-01-01,1999-02-18,IPO,Jay_Ritter,,,,1996-01-01,1999-02-18,1,3.132101300479124
Pinnacle Holdings Inc,1995,0,1996-01-01,1999-02-19,IPO,Jay_Ritter,,,,1996-01-01,1999-02-19,1,3.134839151266256
Educational Video Conferencing,1997,0,1998-01-01,1999-02-23,IPO,Jay_Ritter,,,,1998-01-01,1999-02-23,1,1.1444216290212184
Intraware Inc,1996,1,1997-01-01,1999-02-25,IPO,Jay_Ritter,,,,1997-01-01,1999-02-25,1,2.1492128678986995
Community Capital Bancshares,1998,0,1999-01-01,1999-03-11,IPO,Jay_Ritter,,,,1999-01-01,1999-03-11,1,0.188911704312115
FlashNet Communications Inc,1995,1,1996-01-01,1999-03-16,IPO,Jay_Ritter,,,,1996-01-01,1999-03-16,1,3.2032854209445585
iVillage Inc,1995,1,1995-01-01,1999-03-18,IPO,Jay_Ritter,,,,1995-01-01,1999-03-18,1,4.20807665982204
Outlook Sports Technology Inc,1996,0,1997-01-01,1999-03-18,IPO,Jay_Ritter,,,,1997-01-01,1999-03-18,1,2.206707734428474
Autoweb.com,1995,1,1996-01-01,1999-03-22,IPO,Jay_Ritter,,,,1996-01-01,1999-03-22,1,3.2197125256673513
MiningCo.com Inc,1996,1,1997-01-01,1999-03-24,IPO,Jay_Ritter,,,,1997-01-01,1999-03-24,1,2.223134839151266
OneMain.com Inc,1998,0,1999-01-01,1999-03-25,IPO,Jay_Ritter,,,,1999-01-01,1999-03-25,1,0.2272416153319644
Autobytel.com Inc,1995,1,1996-01-01,1999-03-26,IPO,Jay_Ritter,,,,1996-01-01,1999-03-26,1,3.2306639288158796
Critical Path Inc,1997,1,1998-01-01,1999-03-29,IPO,Jay_Ritter,,,,1998-01-01,1999-03-29,1,1.2375085557837098
Priceline.com Inc,1997,1,1998-01-01,1999-03-29,IPO,Jay_Ritter,,,,1998-01-01,1999-03-29,1,1.2375085557837098
ZDNet,1996,0,1997-01-01,1999-03-30,IPO,Jay_Ritter,,,,1997-01-01,1999-03-30,1,2.239561943874059
Claimsnet.com Inc,1997,0,1998-01-01,1999-04-06,IPO,Jay_Ritter,,,,1998-01-01,1999-04-06,1,1.2594113620807665
Rhythms NetConnections,1997,1,1998-01-01,1999-04-06,IPO,Jay_Ritter,,,,1998-01-01,1999-04-06,1,1.2594113620807665
Extreme Networks,1996,1,1997-01-01,1999-04-08,IPO,Jay_Ritter,,,,1997-01-01,1999-04-08,1,2.2642026009582477
Hugoton Royalty Trust,1998,0,1999-01-01,1999-04-08,IPO,Jay_Ritter,,,,1999-01-01,1999-04-08,1,0.2655715263518138
US Internetworking Inc,1998,1,1999-01-01,1999-04-08,IPO,Jay_Ritter,,,,1999-01-01,1999-04-08,1,0.2655715263518138
Value America Inc,1996,1,1997-01-01,1999-04-08,IPO,Jay_Ritter,,,,1997-01-01,1999-04-08,1,2.2642026009582477
iTurf Inc,1995,0,1996-01-01,1999-04-09,IPO,Jay_Ritter,,,,1996-01-01,1999-04-09,1,3.268993839835729
Sagent Technology Inc,1995,1,1996-01-01,1999-04-14,IPO,Jay_Ritter,,,,1996-01-01,1999-04-14,1,3.2826830937713893
WorldGate Communications Inc,1995,1,1996-01-01,1999-04-15,IPO,Jay_Ritter,,,,1996-01-01,1999-04-15,1,3.2854209445585214
Internet Financial Services,1996,0,1997-01-01,1999-04-20,IPO,Jay_Ritter,,,,1997-01-01,1999-04-20,1,2.297056810403833
CompuCredit Corp,1996,0,1997-01-01,1999-04-22,IPO,Jay_Ritter,,,,1997-01-01,1999-04-22,1,2.302532511978097
Net Perceptions Inc,1996,1,1997-01-01,1999-04-23,IPO,Jay_Ritter,,,,1997-01-01,1999-04-23,1,2.305270362765229
Razorfish Inc,1995,0,1996-01-01,1999-04-26,IPO,Jay_Ritter,,,,1996-01-01,1999-04-26,1,3.3155373032169746
Marimba Inc,1996,1,1997-01-01,1999-04-29,IPO,Jay_Ritter,,,,1997-01-01,1999-04-29,1,2.321697467488022
Mpath Interactive Inc,1995,1,1996-01-01,1999-04-29,IPO,Jay_Ritter,,,,1996-01-01,1999-04-29,1,3.323750855578371
AppliedTheory Corporation,1995,0,1996-01-01,1999-04-30,IPO,Jay_Ritter,,,,1996-01-01,1999-04-30,1,3.326488706365503
FlyCast Communications,1996,1,1997-01-01,1999-05-04,IPO,Jay_Ritter,,,,1997-01-01,1999-05-04,1,2.3353867214236823
NorthPoint Communications Grp,1997,1,1998-01-01,1999-05-05,IPO,Jay_Ritter,,,,1998-01-01,1999-05-05,1,1.3388090349075976
Silknet Software Inc,1995,1,1996-01-01,1999-05-05,IPO,Jay_Ritter,,,,1996-01-01,1999-05-05,1,3.3401779603011637
Media Metrix Inc,1996,1,1997-01-01,1999-05-07,IPO,Jay_Ritter,,,,1997-01-01,1999-05-07,1,2.3436002737850785
NetObjects Inc,1995,1,1996-01-01,1999-05-07,IPO,Jay_Ritter,,,,1996-01-01,1999-05-07,1,3.345653661875428
TheStreet.com,1996,1,1996-01-01,1999-05-10,IPO,Jay_Ritter,,,,1996-01-01,1999-05-10,1,3.353867214236824
CareerBuilder Inc,1995,1,1996-01-01,1999-05-11,IPO,Jay_Ritter,,,,1996-01-01,1999-05-11,1,3.356605065023956
BiznessOnline.com Inc,1998,0,1999-01-01,1999-05-12,IPO,Jay_Ritter,,,,1999-01-01,1999-05-12,1,0.3586584531143053
Copper Mountain Networks Inc,1996,1,1997-01-01,1999-05-12,IPO,Jay_Ritter,,,,1997-01-01,1999-05-12,1,2.3572895277207393
Scient Corporation,1997,1,1997-01-01,1999-05-13,IPO,Jay_Ritter,,,,1997-01-01,1999-05-13,1,2.3600273785078714
Alloy Online Inc,1996,1,1997-01-01,1999-05-14,IPO,Jay_Ritter,,,,1997-01-01,1999-05-14,1,2.3627652292950034
Nextcard Inc,1997,1,1998-01-01,1999-05-14,IPO,Jay_Ritter,,,,1998-01-01,1999-05-14,1,1.3634496919917864
Redback Networks Inc,1996,1,1997-01-01,1999-05-17,IPO,Jay_Ritter,,,,1997-01-01,1999-05-17,1,2.3709787816563996
Nextera Enterprises Inc,1997,0,1998-01-01,1999-05-18,IPO,Jay_Ritter,,,,1998-01-01,1999-05-18,1,1.374401095140315
eToys Inc,1996,1,1997-01-01,1999-05-19,IPO,Jay_Ritter,,,,1997-01-01,1999-05-19,1,2.3764544832306638
@plan.inc,1996,1,1997-01-01,1999-05-20,IPO,Jay_Ritter,,,,1997-01-01,1999-05-20,1,2.379192334017796
Brocade Comm Sys Inc,1995,1,1996-01-01,1999-05-24,IPO,Jay_Ritter,,,,1996-01-01,1999-05-24,1,3.3921971252566734
barnesandnoble.com inc,1997,0,1998-01-01,1999-05-25,IPO,Jay_Ritter,,,,1998-01-01,1999-05-25,1,1.3935660506502396
DLJdirect(Donaldson Lufkin),1996,0,1997-01-01,1999-05-25,IPO,Jay_Ritter,,,,1997-01-01,1999-05-25,1,2.3928815879534566
Juno Online Services Inc,1995,1,1996-01-01,1999-05-25,IPO,Jay_Ritter,,,,1996-01-01,1999-05-25,1,3.3949349760438055
Star Media Network Inc,1999,1,1999-01-01,1999-05-25,IPO,Jay_Ritter,,,,1999-01-01,1999-05-25,1,0.3942505133470226
Edgar Online Inc,1995,0,1995-01-01,1999-05-26,IPO,Jay_Ritter,,,,1995-01-01,1999-05-26,1,4.396988364134154
ZipLink Inc,1995,0,1996-01-01,1999-05-26,IPO,Jay_Ritter,,,,1996-01-01,1999-05-26,1,3.3976728268309375
SalesLogix Corp,1995,1,1996-01-01,1999-05-27,IPO,Jay_Ritter,,,,1996-01-01,1999-05-27,1,3.40041067761807
Capital Environmental Resource,1997,0,1998-01-01,1999-06-02,IPO,Jay_Ritter,,,,1998-01-01,1999-06-02,1,1.4154688569472964
IT Staffing Ltd,1996,0,1997-01-01,1999-06-02,IPO,Jay_Ritter,,,,1997-01-01,1999-06-02,1,2.414784394250513
iXL Enterprises Inc,1996,1,1997-01-01,1999-06-03,IPO,Jay_Ritter,,,,1997-01-01,1999-06-03,1,2.4175222450376452
F5 Networks Inc,1996,1,1997-01-01,1999-06-04,IPO,Jay_Ritter,,,,1997-01-01,1999-06-04,1,2.4202600958247777
High Speed Access Corp,1997,1,1998-01-01,1999-06-04,IPO,Jay_Ritter,,,,1998-01-01,1999-06-04,1,1.4209445585215605
BackWeb Technologies Ltd,1995,0,1996-01-01,1999-06-07,IPO,Jay_Ritter,,,,1996-01-01,1999-06-07,1,3.430527036276523
drkoop.com Inc,1998,0,1999-01-01,1999-06-08,IPO,Jay_Ritter,,,,1999-01-01,1999-06-08,1,0.432580424366872
onlinetradinginc.com,1995,0,1996-01-01,1999-06-11,IPO,Jay_Ritter,,,,1996-01-01,1999-06-11,1,3.4414784394250515
CareInsite Inc(Synetic Inc),1996,0,1997-01-01,1999-06-15,IPO,Jay_Ritter,,,,1997-01-01,1999-06-15,1,2.4503764544832305
AppNet Systems Inc,1997,1,1997-01-01,1999-06-17,IPO,Jay_Ritter,,,,1997-01-01,1999-06-17,1,2.455852156057495
United Therapeutics Corp,1996,0,1997-01-01,1999-06-17,IPO,Jay_Ritter,,,,1997-01-01,1999-06-17,1,2.455852156057495
Goto.com,1997,1,1998-01-01,1999-06-18,IPO,Jay_Ritter,,,,1998-01-01,1999-06-18,1,1.45927446954141
Ariba Inc,1996,1,1997-01-01,1999-06-22,IPO,Jay_Ritter,,,,1997-01-01,1999-06-22,1,2.4695414099931554
Salon.com,1995,1,1996-01-01,1999-06-22,IPO,Jay_Ritter,,,,1996-01-01,1999-06-22,1,3.4715947980835042
Globespan Semiconductor Inc,1996,0,1997-01-01,1999-06-23,IPO,Jay_Ritter,,,,1997-01-01,1999-06-23,1,2.4722792607802875
Quepasa.com Inc,1997,0,1998-01-01,1999-06-23,IPO,Jay_Ritter,,,,1998-01-01,1999-06-23,1,1.4729637234770705
Internet.com Corp,1999,0,1999-01-01,1999-06-24,IPO,Jay_Ritter,,,,1999-01-01,1999-06-24,1,0.47638603696098564
Juniper Networks,1996,1,1996-01-01,1999-06-24,IPO,Jay_Ritter,,,,1996-01-01,1999-06-24,1,3.477070499657769
Greater Atlantic Financial Cor,1997,0,1998-01-01,1999-06-25,IPO,Jay_Ritter,,,,1998-01-01,1999-06-25,1,1.4784394250513346
Stamps.com Inc,1998,1,1999-01-01,1999-06-25,IPO,Jay_Ritter,,,,1999-01-01,1999-06-25,1,0.4791238877481177
E-Loan Inc,1996,1,1997-01-01,1999-06-28,IPO,Jay_Ritter,,,,1997-01-01,1999-06-28,1,2.485968514715948
Women First Healthcare Inc,1996,0,1997-01-01,1999-06-28,IPO,Jay_Ritter,,,,1997-01-01,1999-06-28,1,2.485968514715948
Network Plus Corp,1998,0,1999-01-01,1999-06-29,IPO,Jay_Ritter,,,,1999-01-01,1999-06-29,1,0.49007529089664614
nFront Inc,1996,1,1997-01-01,1999-06-29,IPO,Jay_Ritter,,,,1997-01-01,1999-06-29,1,2.48870636550308
VaxGen Inc,1996,1,1997-01-01,1999-06-29,IPO,Jay_Ritter,,,,1997-01-01,1999-06-29,1,2.48870636550308
Suncoast Bancorp Inc,1998,0,1999-01-01,1999-06-30,IPO,Jay_Ritter,,,,1999-01-01,1999-06-30,1,0.4928131416837782
Ask Jeeves Inc,1996,1,1997-01-01,1999-07-01,IPO,Jay_Ritter,,,,1997-01-01,1999-07-01,1,2.4941820670773445
Clarent Corp,1996,1,1996-01-01,1999-07-01,IPO,Jay_Ritter,,,,1996-01-01,1999-07-01,1,3.4962354551676933
Sun Community Bancorp Ltd,1996,0,1997-01-01,1999-07-02,IPO,Jay_Ritter,,,,1997-01-01,1999-07-02,1,2.4969199178644765
Interliant Inc,1997,1,1998-01-01,1999-07-07,IPO,Jay_Ritter,,,,1998-01-01,1999-07-07,1,1.51129363449692
Musicmaker.com Inc,1996,1,1997-01-01,1999-07-07,IPO,Jay_Ritter,,,,1997-01-01,1999-07-07,1,2.510609171800137
Liquid Audio Inc,1996,1,1997-01-01,1999-07-09,IPO,Jay_Ritter,,,,1997-01-01,1999-07-09,1,2.516084873374401
China.com Corp,1997,0,1998-01-01,1999-07-13,IPO,Jay_Ritter,,,,1998-01-01,1999-07-13,1,1.5277207392197125
National Info Consortium Inc,1997,0,1998-01-01,1999-07-15,IPO,Jay_Ritter,,,,1998-01-01,1999-07-15,1,1.5331964407939767
Audible Inc,1995,1,1996-01-01,1999-07-16,IPO,Jay_Ritter,,,,1996-01-01,1999-07-16,1,3.5373032169746748
Convergent Communications Inc,1995,1,1996-01-01,1999-07-19,IPO,Jay_Ritter,,,,1996-01-01,1999-07-19,1,3.5455167693360714
Talk City Inc,1996,1,1997-01-01,1999-07-19,IPO,Jay_Ritter,,,,1997-01-01,1999-07-19,1,2.543463381245722
Engage Technologies Inc,1995,0,1996-01-01,1999-07-20,IPO,Jay_Ritter,,,,1996-01-01,1999-07-20,1,3.5482546201232035
MP3.COM Inc,1998,1,1999-01-01,1999-07-21,IPO,Jay_Ritter,,,,1999-01-01,1999-07-21,1,0.5503080082135524
Scientific Learning,1996,1,1997-01-01,1999-07-21,IPO,Jay_Ritter,,,,1997-01-01,1999-07-21,1,2.5489390828199863
Insweb Corp,1995,1,1996-01-01,1999-07-22,IPO,Jay_Ritter,,,,1996-01-01,1999-07-22,1,3.5537303216974676
BioMarin Pharmaceutical Inc,1996,1,1997-01-01,1999-07-23,IPO,Jay_Ritter,,,,1997-01-01,1999-07-23,1,2.5544147843942504
JFAX Com Inc,1995,1,1996-01-01,1999-07-23,IPO,Jay_Ritter,,,,1996-01-01,1999-07-23,1,3.5564681724845997
VersaTel Telecom BV,1995,0,1996-01-01,1999-07-23,IPO,Jay_Ritter,,,,1996-01-01,1999-07-23,1,3.5564681724845997
Chemdex Corp,1997,1,1998-01-01,1999-07-26,IPO,Jay_Ritter,,,,1998-01-01,1999-07-26,1,1.5633127994524298
Freeserve PLC,1998,0,1999-01-01,1999-07-26,IPO,Jay_Ritter,,,,1999-01-01,1999-07-26,1,0.5639972621492129
Liberate Technologies,1995,1,1996-01-01,1999-07-27,IPO,Jay_Ritter,,,,1996-01-01,1999-07-27,1,3.567419575633128
Quokka Sports Inc,1996,1,1997-01-01,1999-07-27,IPO,Jay_Ritter,,,,1997-01-01,1999-07-27,1,2.565366187542779
Drugstore.com Inc,1998,1,1998-01-01,1999-07-28,IPO,Jay_Ritter,,,,1998-01-01,1999-07-28,1,1.568788501026694
Focal Communications Corp,1996,1,1997-01-01,1999-07-28,IPO,Jay_Ritter,,,,1997-01-01,1999-07-28,1,2.568104038329911
Packeteer Inc,1995,1,1996-01-01,1999-07-28,IPO,Jay_Ritter,,,,1996-01-01,1999-07-28,1,3.57015742642026
N2H2 Inc,1995,0,1996-01-01,1999-07-29,IPO,Jay_Ritter,,,,1996-01-01,1999-07-29,1,3.572895277207392
Perficient Inc,1997,1,1997-01-01,1999-07-29,IPO,Jay_Ritter,,,,1997-01-01,1999-07-29,1,2.5708418891170433
Accrue Software Inc,1996,1,1997-01-01,1999-07-30,IPO,Jay_Ritter,,,,1997-01-01,1999-07-30,1,2.5735797399041753
Net2Phone Inc,1996,1,1997-01-01,1999-07-30,IPO,Jay_Ritter,,,,1997-01-01,1999-07-30,1,2.5735797399041753
Watchguard Technologies Inc,1996,1,1997-01-01,1999-07-30,IPO,Jay_Ritter,,,,1997-01-01,1999-07-30,1,2.5735797399041753
BigStar Entertainment Inc,1998,0,1999-01-01,1999-08-02,IPO,Jay_Ritter,,,,1999-01-01,1999-08-02,1,0.5831622176591376
SplitRock Services Inc,1997,0,1998-01-01,1999-08-02,IPO,Jay_Ritter,,,,1998-01-01,1999-08-02,1,1.5824777549623545
Cobalt Group Inc,1995,1,1996-01-01,1999-08-05,IPO,Jay_Ritter,,,,1996-01-01,1999-08-05,1,3.592060232717317
Internet Capital Group,1996,1,1997-01-01,1999-08-05,IPO,Jay_Ritter,,,,1997-01-01,1999-08-05,1,2.5900068446269677
Hotjobs Com LTD,1997,1,1998-01-01,1999-08-10,IPO,Jay_Ritter,,,,1998-01-01,1999-08-10,1,1.6043805612594113
InterWorld Corp,1995,1,1996-01-01,1999-08-11,IPO,Jay_Ritter,,,,1996-01-01,1999-08-11,1,3.6084873374401094
Mortgage.com Inc,1998,1,1999-01-01,1999-08-11,IPO,Jay_Ritter,,,,1999-01-01,1999-08-11,1,0.6078028747433265
Active Software Inc,1995,1,1996-01-01,1999-08-12,IPO,Jay_Ritter,,,,1996-01-01,1999-08-12,1,3.6112251882272415
IXnet Inc(IPC Information),1999,1,1999-01-01,1999-08-12,IPO,Jay_Ritter,,,,1999-01-01,1999-08-12,1,0.6105407255304586
Quest Software Inc,1998,1,1999-01-01,1999-08-13,IPO,Jay_Ritter,,,,1999-01-01,1999-08-13,1,0.6132785763175906
Alliance Resource Partners LP,1999,0,1999-01-01,1999-08-16,IPO,Jay_Ritter,,,,1999-01-01,1999-08-16,1,0.621492128678987
SilverStream Software Inc,1996,1,1997-01-01,1999-08-17,IPO,Jay_Ritter,,,,1997-01-01,1999-08-17,1,2.622861054072553
NovaMed Eyecare Inc,1995,1,1996-01-01,1999-08-18,IPO,Jay_Ritter,,,,1996-01-01,1999-08-18,1,3.6276522929500343
Agile Software Corp,1995,1,1996-01-01,1999-08-19,IPO,Jay_Ritter,,,,1996-01-01,1999-08-19,1,3.6303901437371664
HeadHunter.NET Inc,1995,0,1996-01-01,1999-08-19,IPO,Jay_Ritter,,,,1996-01-01,1999-08-19,1,3.6303901437371664
LookSmart Ltd,1996,1,1997-01-01,1999-08-19,IPO,Jay_Ritter,,,,1997-01-01,1999-08-19,1,2.628336755646817
MyPoints.com Inc,1996,1,1997-01-01,1999-08-19,IPO,Jay_Ritter,,,,1997-01-01,1999-08-19,1,2.628336755646817
Lionbridge Technologies,1996,1,1997-01-01,1999-08-20,IPO,Jay_Ritter,,,,1997-01-01,1999-08-20,1,2.631074606433949
Bamboo.com Inc,1995,1,1996-01-01,1999-08-25,IPO,Jay_Ritter,,,,1996-01-01,1999-08-25,1,3.646817248459959
ImageX com Inc,1995,1,1996-01-01,1999-08-26,IPO,Jay_Ritter,,,,1996-01-01,1999-08-26,1,3.649555099247091
Purchasepro.com Inc,1996,0,1997-01-01,1999-09-13,IPO,Jay_Ritter,,,,1997-01-01,1999-09-13,1,2.6967830253251197
Garden.com Inc,1995,1,1996-01-01,1999-09-15,IPO,Jay_Ritter,,,,1996-01-01,1999-09-15,1,3.704312114989733
Luminant  Worldwide Corp,1998,0,1999-01-01,1999-09-16,IPO,Jay_Ritter,,,,1999-01-01,1999-09-16,1,0.7063655030800822
E.piphany Inc,1997,1,1998-01-01,1999-09-21,IPO,Jay_Ritter,,,,1998-01-01,1999-09-21,1,1.7193702943189597
HI-Q Wason,1995,0,1996-01-01,1999-09-21,IPO,Jay_Ritter,,,,1996-01-01,1999-09-21,1,3.7207392197125255
Kana Communications Inc,1996,1,1996-01-01,1999-09-21,IPO,Jay_Ritter,,,,1996-01-01,1999-09-21,1,3.7207392197125255
Broadbase Software Inc,1995,1,1996-01-01,1999-09-22,IPO,Jay_Ritter,,,,1996-01-01,1999-09-22,1,3.7234770704996576
Interactive Intelligence Inc,1996,0,1997-01-01,1999-09-22,IPO,Jay_Ritter,,,,1997-01-01,1999-09-22,1,2.7214236824093088
Yesmail.com Inc,1998,1,1999-01-01,1999-09-22,IPO,Jay_Ritter,,,,1999-01-01,1999-09-22,1,0.7227926078028748
Alteon Websystems Inc,1996,1,1997-01-01,1999-09-23,IPO,Jay_Ritter,,,,1997-01-01,1999-09-23,1,2.724161533196441
Ashford.Com Inc,1998,1,1999-01-01,1999-09-23,IPO,Jay_Ritter,,,,1999-01-01,1999-09-23,1,0.7255304585900069
eGain Communications,1997,1,1998-01-01,1999-09-23,IPO,Jay_Ritter,,,,1998-01-01,1999-09-23,1,1.7248459958932238
NetZero Inc,1997,1,1998-01-01,1999-09-23,IPO,Jay_Ritter,,,,1998-01-01,1999-09-23,1,1.7248459958932238
Webstakes.com Inc,1996,1,1997-01-01,1999-09-23,IPO,Jay_Ritter,,,,1997-01-01,1999-09-23,1,2.724161533196441
Interspeed Inc,1996,0,1997-01-01,1999-09-24,IPO,Jay_Ritter,,,,1997-01-01,1999-09-24,1,2.726899383983573
Keynote Systems Inc,1995,1,1996-01-01,1999-09-24,IPO,Jay_Ritter,,,,1996-01-01,1999-09-24,1,3.728952772073922
Foundry Networks Inc,1996,1,1997-01-01,1999-09-27,IPO,Jay_Ritter,,,,1997-01-01,1999-09-27,1,2.735112936344969
ITXC Corp,1997,1,1998-01-01,1999-09-27,IPO,Jay_Ritter,,,,1998-01-01,1999-09-27,1,1.7357973990417521
Medscape Inc,1995,1,1996-01-01,1999-09-27,IPO,Jay_Ritter,,,,1996-01-01,1999-09-27,1,3.7371663244353184
FTD.COM INC,1999,1,1999-01-01,1999-09-28,IPO,Jay_Ritter,,,,1999-01-01,1999-09-28,1,0.7392197125256673
Spinnaker Exploration Co,1996,0,1997-01-01,1999-09-28,IPO,Jay_Ritter,,,,1997-01-01,1999-09-28,1,2.737850787132101
InterNAP Network Services,1996,1,1997-01-01,1999-09-29,IPO,Jay_Ritter,,,,1997-01-01,1999-09-29,1,2.7405886379192332
Perfumania.com Inc,1999,0,1999-01-01,1999-09-29,IPO,Jay_Ritter,,,,1999-01-01,1999-09-29,1,0.7419575633127995
Radware Ltd,1996,1,1997-01-01,1999-09-29,IPO,Jay_Ritter,,,,1997-01-01,1999-09-29,1,2.7405886379192332
TiVo Inc,1997,1,1998-01-01,1999-09-29,IPO,Jay_Ritter,,,,1998-01-01,1999-09-29,1,1.7412731006160165
